MFCCs_13,MFCCs_22,MFCCs_15,MFCCs_11,frogs
0.428336912954645,0.153909017453965,-0.26176770258703,-0.348445170399999,AdenomeraHylaedactylus
-0.121867280080823,0.0057743482315229,-0.0066471589865111,0.222316492034201,AdenomeraAndre
0.0638811075541133,0.0734423545536335,-0.107509838073474,0.0581469598022439,HypsiboasCordobae
0.0991267904327618,0.0543425523513285,-0.0443588785030117,-0.0782572652375452,HypsiboasCordobae
0.0816743994067545,0.0849006468111331,0.0047028620772689,-0.087259646072274,HypsiboasCordobae
0.0840846641033125,-0.0276135136249052,-0.0682067765045727,0.0475057986110306,HypsiboasCordobae
0.159303795460875,0.115454611357799,-0.167575929894789,-0.230171439287056,AdenomeraHylaedactylus
0.285291591332687,0.209750780394457,-0.239797779567857,-0.259154146986077,AdenomeraHylaedactylus
-0.295043811694022,0.0636037478796739,0.338269075044604,0.25404092830491,AdenomeraAndre
0.286697381225008,0.179867436146864,-0.183859829099652,-0.25825528238322,AdenomeraHylaedactylus
0.313217721313502,0.209495199504746,-0.278647371936352,-0.279553078549837,AdenomeraHylaedactylus
0.329575864630984,0.153154543115975,-0.246166792144842,-0.257098446336412,AdenomeraHylaedactylus
-0.105466789172007,-0.0366692642705687,0.0303906355581803,0.27919649927775,AdenomeraAndre
0.373723436246771,0.225952786580963,-0.275465338188439,-0.216591738935844,AdenomeraHylaedactylus
-0.215000270598298,-0.018751926814404,0.356646502721423,-0.0404671601272533,AdenomeraAndre
0.265726018137378,0.188063608053831,-0.265190263799515,-0.164685589211606,AdenomeraHylaedactylus
0.371235242241555,0.186313106459046,-0.244806134578732,-0.415966445078551,AdenomeraHylaedactylus
0.0009971328084568,-0.0164752150377397,0.0166165824047615,0.0484635068103047,Rhinellagranulosa
-0.121966185446442,0.0678161121128984,0.0866343860529923,0.241767138994847,AdenomeraAndre
0.31355738042751,0.185533198515966,-0.286931078475264,-0.282478883679922,AdenomeraHylaedactylus
0.317094100621196,0.166496889114849,-0.333724316417366,-0.264949383133107,AdenomeraHylaedactylus
-0.223963457247386,-0.264981170019665,0.281475417854353,0.0194634795387056,HypsiboasCinerascens
-0.165751058167824,0.0509921882181881,0.377850341786796,-0.0198550982366354,AdenomeraAndre
0.139091836739874,-0.0072421359095012,-0.125908064803231,0.0922017525077924,HypsiboasCordobae
0.355460870082875,0.148935672452449,-0.227077596943867,-0.360602539415568,AdenomeraHylaedactylus
-0.258946236648683,-0.0448481677008195,0.12101286111248,0.194488904635832,Ameeregatrivittata
0.0800337813450314,-0.0044865983004993,-0.0840360073324537,0.0477703573555883,HypsiboasCordobae
0.179380733228019,0.177461504890202,-0.187532725446906,-0.176946259345335,AdenomeraHylaedactylus
0.338080374224532,0.174340425575338,-0.284241153628443,-0.225285109178504,AdenomeraHylaedactylus
0.292831692827806,0.221458150696503,-0.213299527911783,-0.230164102928371,AdenomeraHylaedactylus
-0.0156901634141533,0.0058845033881859,-0.0990571285763715,0.0502442834189895,Ameeregatrivittata
0.267371349861722,0.189876279706909,-0.256199478277515,-0.158520616308737,AdenomeraHylaedactylus
0.281385090480859,0.200650670464919,-0.272539712011656,-0.248212990399358,AdenomeraHylaedactylus
0.383820300056741,0.205743393795042,-0.30991347407535,-0.297225158155778,AdenomeraHylaedactylus
-0.090832042279181,-0.188877789692896,0.242888275976711,-0.0518713933542923,HypsiboasCinerascens
0.0851752139056421,-0.0106689833733598,-0.142262943487816,0.0908004169146877,HypsiboasCordobae
0.396114596464166,0.221454595761375,-0.374124839272497,-0.25211772819085,AdenomeraHylaedactylus
0.29880394281203,0.260137909926515,-0.259120719054146,-0.263657894323724,AdenomeraHylaedactylus
0.116029481318987,0.155482860054864,0.106573016190841,-0.111731561950791,Ameeregatrivittata
0.0992239107606952,-0.0216881983802322,-0.122889910254418,0.0665060241772088,HypsiboasCordobae
0.474233580708898,0.206407529821905,-0.414132144114213,-0.311098758739716,AdenomeraHylaedactylus
0.0499520876663141,0.0628639631703225,-0.0080578223666572,-0.0350893884214308,HypsiboasCordobae
-0.177708120948575,-0.198014034928416,0.182382403287644,-0.183235873571377,HypsiboasCinerascens
0.333282035938064,0.246264705803848,-0.242518510157392,-0.28596828572547,AdenomeraHylaedactylus
0.336145693734192,0.206413765544142,-0.294299289097015,-0.286035224842554,AdenomeraHylaedactylus
0.168851867707354,-0.0318683074657774,-0.0014727111802172,-0.16474224533742,HylaMinuta
0.270079494522387,0.225253428447822,-0.246122940275322,-0.304561909560497,AdenomeraHylaedactylus
0.361616385234335,0.18459916385608,-0.251161823696771,-0.308686515432663,AdenomeraHylaedactylus
0.323738598338809,0.0867939405216486,-0.161921294607412,-0.224897988670338,HypsiboasCordobae
-0.0010319416096476,-0.0994825083826029,0.145871948680867,-0.117313568084224,HypsiboasCinerascens
0.117209978874381,0.0103718710774661,-0.166711172851354,0.0424073271493411,HypsiboasCordobae
-0.334227403142131,0.031255371175569,0.111168865528776,0.280665246033394,AdenomeraAndre
0.233760541557299,0.123077891261834,-0.205144856561384,-0.297596765703952,AdenomeraHylaedactylus
0.236595900301866,0.185896379461071,-0.235551864076153,-0.230742525099574,AdenomeraHylaedactylus
0.21108302013045,0.225750166884529,-0.208885854911777,-0.152357316251037,AdenomeraHylaedactylus
0.149234848671085,-0.004605865587966,-0.101077661895785,-0.0782824486267741,HylaMinuta
-0.194586473861166,0.0345631905129444,0.0891616070565196,0.29284254216049,AdenomeraAndre
0.230843071020311,0.224843450855883,-0.193068402706516,-0.170750481955121,AdenomeraHylaedactylus
-0.076990470391428,-0.142762482378818,0.196522007224072,-0.0876060866131373,HypsiboasCinerascens
-0.0324477257092115,0.0387821507398198,-0.0706847594623611,0.13458937490503,Ameeregatrivittata
0.098843556015708,0.0717529725428286,-0.074102588552714,-0.117440136130821,HypsiboasCordobae
-0.257492207317535,-0.0629238810877936,0.0791302391076531,-0.101421594340807,AdenomeraAndre
0.3609057919604,0.179046112808183,-0.313748667682829,-0.307370024330208,AdenomeraHylaedactylus
-0.0038467286762586,0.0214446326434836,-0.0450372420826739,0.138541787834374,Ameeregatrivittata
-0.119918704521853,-0.0328565437605736,0.224501062894184,0.107777372200236,OsteocephalusOophagus
-0.0922451335918544,-0.0690848612530992,0.154979787511416,-0.0714781128669269,Ameeregatrivittata
0.110152702060439,-0.0199890471656216,-0.128403350388,0.104782236991485,HypsiboasCordobae
0.268939933484185,0.13581592086252,-0.20127514263091,-0.246550202476749,AdenomeraHylaedactylus
-0.1197137922232,-0.0144580842877558,0.183794774032225,0.0897496950120885,HylaMinuta
-0.234773057112482,0.027058176551963,0.10975567866649,0.204872331974799,Ameeregatrivittata
0.403702879525755,0.190758295602551,-0.324575390255394,-0.239664677748795,AdenomeraHylaedactylus
0.150149847502397,-0.0962607565733113,0.0598989577356121,-0.0067010371240481,HypsiboasCordobae
0.246786360644311,-0.132854258211118,-0.18337317525143,-0.154754872015908,LeptodactylusFuscus
0.33242903820339,0.155488914696659,-0.343080838003462,-0.231307199291831,AdenomeraHylaedactylus
0.300443321514156,0.193675912650778,-0.293657996286797,-0.287665288560207,AdenomeraHylaedactylus
0.0009017643384108,-0.021620321137924,-0.0888122190808638,0.22793178081975,AdenomeraAndre
0.304771998789909,0.224175334825901,-0.327996773445843,-0.20468137960638,AdenomeraHylaedactylus
0.328423720203602,0.199877669493122,-0.2962805498985,-0.339342292944637,AdenomeraHylaedactylus
0.0379314360998312,-0.0500505902991596,-0.0794015962467429,0.153298164071393,Ameeregatrivittata
0.130484917810671,-0.0166203737531468,-0.0986930336900721,0.0645784612338373,HypsiboasCordobae
-0.0784643331838673,0.0163928403202075,0.040771873147017,0.321926122094073,AdenomeraAndre
0.292332147292811,0.117159083663167,-0.261624403201948,-0.223024055156793,AdenomeraHylaedactylus
-0.163354941027255,-0.180163056956421,0.284209741705608,-0.0066862667527829,HypsiboasCinerascens
-0.017732868529281,0.0035862566142211,0.0250623754447561,0.0701341942086751,Rhinellagranulosa
0.199539899391634,0.084988474687361,-0.162289725536976,-0.127910971773978,HypsiboasCordobae
-0.108483301736954,0.0414065000169413,0.274031459627288,-0.257410335134169,Ameeregatrivittata
0.0271391560140945,-0.0279568618253649,0.204877084964955,-0.133480780142311,HypsiboasCinerascens
0.293887794477316,0.208144342466083,-0.242048363465855,-0.261935332745676,AdenomeraHylaedactylus
0.338251461312583,0.164899757765392,-0.342199690638432,-0.315147167584234,AdenomeraHylaedactylus
0.245485707570619,0.214100260849422,-0.189670504209554,-0.230217386089773,AdenomeraHylaedactylus
-0.113774690026793,-0.171761332575409,0.245185383454388,-0.0281138736756641,HypsiboasCinerascens
0.3976382730155,0.2013599959316,-0.307293705670499,-0.342999473129487,AdenomeraHylaedactylus
0.246974833568095,0.184505152773609,-0.130674937944186,-0.139815672195891,AdenomeraHylaedactylus
0.292940324769075,0.206456503678741,-0.204917437802692,-0.243511261142121,AdenomeraHylaedactylus
-0.0043182306075664,0.0173850257580839,0.0085816094951561,0.0700554545121336,OsteocephalusOophagus
0.370687999820497,0.175989194540711,-0.278216432225057,-0.358990581904596,AdenomeraHylaedactylus
0.322614778301369,-0.132244972860377,-0.1257343201262,-0.183809477962411,LeptodactylusFuscus
-0.0492343317977856,-0.0150916544143964,0.181543072081265,-0.0763340975441805,Ameeregatrivittata
0.0873812111954082,0.0334631553823995,-0.0079996811716059,-0.0843792063105043,HypsiboasCordobae
0.348457114432296,-0.167671022104982,-0.209544499454054,-0.146047902463383,LeptodactylusFuscus
-0.13974246785988,-0.173766612061599,0.296773176123972,-0.0467283366019773,HypsiboasCinerascens
-0.0066714723901428,-0.197266274576551,0.0991388868062182,0.17557022181663,HylaMinuta
0.418992216187047,0.191310990200602,-0.336249281670111,-0.40150531727544,AdenomeraHylaedactylus
-0.119540578144056,-0.0750478496151813,0.0321746470281995,0.205783631208821,AdenomeraAndre
0.0735224237753224,0.0557128376530815,-0.0073795373908516,-0.082989394151991,HypsiboasCordobae
0.102932151702017,0.0463166156461768,-0.0439961225454812,-0.0944652321691169,HypsiboasCordobae
-0.0748349278515061,-0.0735741835852612,0.191271711905991,0.0416681108872837,Ameeregatrivittata
0.109869669047671,0.0804501365619227,-0.0319625858986387,-0.094701552502599,HypsiboasCordobae
0.372066546242927,0.153818502608084,-0.34093828620047,-0.241960421768185,AdenomeraHylaedactylus
0.168612775824796,0.12581867830491,-0.104927338891341,-0.175878318816668,AdenomeraHylaedactylus
-0.180475525196294,-0.0652699687527601,0.128043842019912,0.0902345006242048,Ameeregatrivittata
-0.23863554884881,0.0476338418211778,0.174775974129715,0.273688010037538,AdenomeraAndre
-0.0784165777863527,0.0195058541115685,0.0490936760581103,0.185596549499709,AdenomeraAndre
0.152585038968127,0.326186762008469,-0.0629429170884961,-0.255341367076676,AdenomeraHylaedactylus
-0.125504598671268,-0.115747136721273,0.224876721701229,0.0667175950996627,HypsiboasCinerascens
0.306879083782792,0.141882664289677,-0.281582788897953,-0.3145992138179,AdenomeraHylaedactylus
0.288131007192099,0.186084425278449,-0.222698354751652,-0.276988436359385,AdenomeraHylaedactylus
0.380233782959182,0.165075520975893,-0.230383578599084,-0.326613266834936,AdenomeraHylaedactylus
0.29889429434865,0.27334467957074,-0.311222366759676,-0.232753888708535,AdenomeraHylaedactylus
-0.176270805884302,-0.153039338726876,0.154704063763206,-0.0951937667262004,HypsiboasCinerascens
0.277604248502472,0.281882675553207,-0.309017768317757,-0.168126451773081,AdenomeraHylaedactylus
0.405548699028487,0.275735702334735,-0.358084213834521,-0.304651103568813,AdenomeraHylaedactylus
0.110846577662125,0.0338749358926175,-0.1215645290816,0.103171320060721,HypsiboasCordobae
0.282928393243115,0.187775200141902,-0.30616634208768,-0.259914089300806,AdenomeraHylaedactylus
0.366892759253446,0.181574477785855,-0.316081228679783,-0.342275342741487,AdenomeraHylaedactylus
0.263486138082384,0.176476215337635,-0.187059181519625,-0.199222056135969,AdenomeraHylaedactylus
0.230033205251407,0.202241331411059,-0.318588382482269,-0.15982658843411,AdenomeraHylaedactylus
0.262862522869717,0.285270372759877,-0.23856503317825,-0.140475361214513,AdenomeraHylaedactylus
-0.11184002477206,-0.0581198440295149,0.0253502736365615,0.206726606603826,AdenomeraAndre
0.337658055550101,0.196554403131106,-0.268671576716149,-0.389549519933511,AdenomeraHylaedactylus
0.1200925015439,0.0328322344472298,-0.124645796990716,0.0613868545533402,HypsiboasCordobae
-0.122851822593313,0.0420532349995747,0.050035799372566,0.288184788076465,AdenomeraAndre
0.0040093012743518,-0.0069606472375525,-0.0437349318099236,0.260273387698441,AdenomeraAndre
0.386306048119387,0.234977849665853,-0.318212494353516,-0.383236898148923,AdenomeraHylaedactylus
0.347571081791358,0.248591328884238,-0.311011450501121,-0.277560827937467,AdenomeraHylaedactylus
0.0777418890450962,0.0091128930127872,-0.0837151236214765,0.0385493934971618,HypsiboasCordobae
0.131590380369128,0.0233482117076001,-0.136138349841886,0.0055888021912648,HypsiboasCordobae
-0.0994281603793822,-0.113182434868603,0.227243407039408,0.0258446886233856,Ameeregatrivittata
0.372340668765025,0.170054935100092,-0.215592519332235,-0.301922159419902,AdenomeraHylaedactylus
0.37849742099853,0.188262989588786,-0.352984929067729,-0.300300631019901,AdenomeraHylaedactylus
0.343078527706251,0.181470731594668,-0.254135116708053,-0.303948349429044,AdenomeraHylaedactylus
-0.123750256572412,0.0284181788543373,0.0915636497240551,0.214961378338999,AdenomeraAndre
0.23375626118988,0.224849503440517,-0.26768068126808,-0.238560398054044,AdenomeraHylaedactylus
0.426687255072073,0.158051411413607,-0.374860863636235,-0.334999374554937,AdenomeraHylaedactylus
-0.164674783657148,-0.101892211308697,0.0307668920332035,0.0385448334583175,ScinaxRuber
0.336342443938224,0.253270439713365,-0.268613874174972,-0.233110398747396,AdenomeraHylaedactylus
0.130033391559591,-0.106742175740752,-0.0617747701631302,0.0614558494030726,HypsiboasCordobae
0.0841968658688422,0.0126263959401141,-0.0613748478585916,-0.0923810245849128,HypsiboasCordobae
0.438507775746871,0.176398306557871,-0.308978440762718,-0.400671792859621,AdenomeraHylaedactylus
-0.0124183094310042,-0.0462515772371349,0.0634699992192923,0.0348809185064276,HypsiboasCinerascens
0.341084102026748,0.16154507065587,-0.270126600744926,-0.27143408685348,AdenomeraHylaedactylus
-0.308191569753545,-0.0435709659270557,0.300230985290198,0.163710002958199,AdenomeraAndre
0.179464804268735,-0.0585865083094526,-0.07261857553662,-0.0682083611684855,HylaMinuta
0.34823095776902,0.0833766030078562,-0.215489407499226,-0.231595473963088,AdenomeraHylaedactylus
-0.0081986899464691,-0.0442279542634404,0.190710677871216,-0.0546573231241421,Ameeregatrivittata
0.414553840939049,0.209193745581671,-0.339118445693017,-0.335186234898586,AdenomeraHylaedactylus
0.0893477466761762,-0.0245752335230805,-0.0850330453313686,0.110279145625812,HypsiboasCordobae
0.465308824570454,0.255262290044206,-0.331758641218546,-0.286543001630537,AdenomeraHylaedactylus
0.255758476027706,-0.0582806479033412,-0.125746260014169,0.0267258530453632,HypsiboasCinerascens
0.408059307643003,0.229220725255961,-0.403118724299696,-0.332724434916169,AdenomeraHylaedactylus
0.110541010474199,-0.0259655493977541,-0.11637938357584,0.0853400284585724,HypsiboasCordobae
0.254044002731826,0.17510604538626,-0.223967904718144,-0.195499257590543,AdenomeraHylaedactylus
0.0819993412813554,0.0686162691898378,-0.0144466696624112,-0.090637543664474,HypsiboasCordobae
0.368483030054127,0.260228438779465,-0.284896364004686,-0.309969275843748,AdenomeraHylaedactylus
0.163229856895897,0.237834908195711,-0.207761191290806,-0.136611459448363,AdenomeraHylaedactylus
0.313289399381417,0.240357171788308,-0.253321050552173,-0.321429243027317,AdenomeraHylaedactylus
-0.0442336952346818,-0.0513625016561819,0.205708656982249,-0.0631644415311157,Ameeregatrivittata
0.137214685801944,0.049210030837779,0.0262104528752866,-0.0628227326797158,HypsiboasCordobae
0.368529501807469,0.164380169743159,-0.278849852763259,-0.395219352680149,AdenomeraHylaedactylus
-0.202800722130594,-0.0818987560876008,0.237801762526042,0.125196108421406,AdenomeraAndre
0.351542035590273,0.207020589452981,-0.322184016991871,-0.230724506311968,AdenomeraHylaedactylus
0.235825085170038,0.254113226031198,-0.190627299464545,-0.22133552908063,AdenomeraHylaedactylus
0.0423026505505172,-0.106174029305007,-0.0350546614173982,-0.0699686390605214,HylaMinuta
0.0419688479126265,0.0184520805848594,-0.139468352924395,0.112469467135753,HypsiboasCordobae
0.310251370070439,0.0885313227022237,-0.199692258205864,-0.381959683259645,AdenomeraHylaedactylus
0.270299841873142,0.213519426861344,-0.202098432104663,-0.285821144591819,AdenomeraHylaedactylus
0.201447745731647,0.116577943829066,-0.192064976697529,-0.232120630160154,AdenomeraHylaedactylus
0.332464643362036,0.216979265811831,-0.283064175992268,-0.35078897317738,AdenomeraHylaedactylus
-0.100930521288175,-0.161032042764166,0.192260884972004,-0.0766733900360629,HypsiboasCinerascens
0.061231215453987,0.0661480765406844,0.0144611353270529,-0.0386451353600667,HypsiboasCordobae
0.131385813303447,-0.01681458521453,-0.116458371759196,0.0421915208587233,HypsiboasCordobae
0.107511858594009,0.0313128273694828,-0.0436810074520393,0.120103598661862,Rhinellagranulosa
0.016366122200376,0.0465485362044986,0.135009598266896,-0.0631789205970071,Ameeregatrivittata
0.225119923288363,0.152279519038375,-0.194631467105588,-0.162018852213587,AdenomeraHylaedactylus
-0.107321084181899,-0.171626059236692,0.213919851316699,0.0175468708665848,HypsiboasCinerascens
-0.0347194124590517,-0.10481758113903,0.144847658388716,-0.05151355633492,Ameeregatrivittata
0.0981820663193737,0.0462229006000619,-0.126909785510017,0.0601177769179135,HypsiboasCordobae
-0.0060242275541811,0.0030013571486828,0.002085752866528,0.136730176336203,ScinaxRuber
0.32916670615903,0.189261021579897,-0.268441434167759,-0.291168555916181,AdenomeraHylaedactylus
-0.187438937079763,-0.0622994608303373,0.320996852184605,0.119344705129983,AdenomeraAndre
0.0631303567356523,0.0412466129263358,-0.0910424277354167,0.0758960331775778,HypsiboasCordobae
0.0656595330593794,0.0644525191011782,-0.0094259140317142,-0.0281869544904108,HypsiboasCordobae
-0.317686366795609,0.123456545186841,0.351074334588446,0.242735754890081,AdenomeraAndre
0.289590585647331,0.130697029780197,-0.174523263586397,-0.319670335231277,AdenomeraHylaedactylus
0.385681096386958,0.186817612761428,-0.371889757272398,-0.370564484051252,AdenomeraHylaedactylus
0.264543226128952,0.185032319855825,-0.179422715284204,-0.18680856157161,AdenomeraHylaedactylus
0.21520846501298,0.112528977277337,-0.197766260848544,-0.35555295298492,HypsiboasCordobae
0.316150579449672,0.253082886327403,-0.275914575790902,-0.199640540356649,AdenomeraHylaedactylus
0.0844925647448412,0.0640378906445855,-0.0611859375333311,-0.0570923991626168,HypsiboasCordobae
0.303056225751084,-0.0728957151073942,-0.148535229447775,-0.214189584216831,LeptodactylusFuscus
0.219110704525399,0.0120069909555859,-0.232086419850822,0.0116390904717124,HylaMinuta
0.370075504677623,0.204445185188648,-0.292597454301514,-0.267857562056167,AdenomeraHylaedactylus
0.351246344971846,0.238114399645605,-0.318169909552811,-0.330553094670432,AdenomeraHylaedactylus
-0.265781169259542,0.103637191394704,0.221783718490843,0.219708599057176,AdenomeraAndre
0.192699488492858,0.213585327898753,-0.166676863783096,-0.121675663228146,AdenomeraHylaedactylus
0.214011121057702,0.109774359153723,-0.111740573790212,-0.280645520711038,AdenomeraHylaedactylus
-0.0915137399417368,-0.141354694197098,0.189963344913297,0.0400459300726526,HypsiboasCinerascens
0.240722361751675,0.108355208918017,-0.143479993108844,-0.172277100699679,AdenomeraHylaedactylus
-0.24360930909014,-0.0787721193006851,0.157804206183898,-0.0310200666461084,AdenomeraAndre
-0.0462977098032584,-0.0818764067013427,0.163978353989205,-0.0343003166154805,Ameeregatrivittata
0.099362389758885,-0.0067241195426608,-0.1473308668981,0.078222502201651,HypsiboasCordobae
0.238791396485706,0.148374913109612,-0.220662482731645,-0.189003831625295,AdenomeraHylaedactylus
0.300983211808679,0.24858932745449,-0.304784920907336,-0.204917611426523,AdenomeraHylaedactylus
0.375000560462594,0.230709641590665,-0.355466971526356,-0.309908198912258,AdenomeraHylaedactylus
-0.244509334799528,-0.0389867238141828,0.350844515486274,0.196881386240331,AdenomeraAndre
0.44519063686492,0.173791622806894,-0.243083853387024,-0.349671665588147,AdenomeraHylaedactylus
0.186002011736226,0.216069691229157,-0.179674983290864,-0.147008907742022,AdenomeraHylaedactylus
0.324229937180212,0.214798047671156,-0.301320618852145,-0.258598560711742,AdenomeraHylaedactylus
0.014101147838819,-0.0346299628078321,-0.0724342313743228,0.218499905380705,AdenomeraAndre
-0.0286909382051127,0.0190333348742923,-0.0101331336286074,0.0368709726071694,ScinaxRuber
0.15590734677337,0.161325843943062,-0.170885332376601,-0.110266175629453,AdenomeraHylaedactylus
0.303709391792436,0.241101674713851,-0.25209394879804,-0.266789554824475,AdenomeraHylaedactylus
0.308744824559362,0.207392810460209,-0.230296131075749,-0.283917939408208,AdenomeraHylaedactylus
0.200085444044592,0.213486264038101,-0.185656023862953,-0.116914110533415,AdenomeraHylaedactylus
0.178397126419494,-0.136436878792915,-0.151485616942025,-0.0159454798876424,HylaMinuta
0.0798307313765875,0.0462229362516323,0.0046616044438355,-0.113929370617953,HypsiboasCordobae
0.181013636038729,0.176631638497358,-0.133176226540825,-0.152338870056103,AdenomeraHylaedactylus
-0.0699264129767961,-0.103295948144312,0.158962603863149,-0.0893375188646925,HypsiboasCinerascens
0.263649556140195,-0.0213435614441822,-0.0031926114528447,-0.178861661497223,HypsiboasCordobae
0.0914191737321906,0.046558336195084,-0.0602033177992198,-0.0545918208926008,HypsiboasCordobae
0.186332299697373,0.177906989080936,-0.244190856552833,-0.182981830987631,AdenomeraHylaedactylus
0.373193892964702,0.216581922996278,-0.303842894081973,-0.306388826651836,AdenomeraHylaedactylus
0.11709078452114,0.003594666545979,-0.0300060743556289,-0.071542539335232,AdenomeraAndre
0.443016967276739,0.182731432972746,-0.287535942355945,-0.311198831139309,AdenomeraHylaedactylus
-0.267119282877306,-0.0276054452785319,0.31118835704436,0.240963485126881,AdenomeraAndre
0.24565622020803,0.160734815690959,-0.214989478711518,-0.309175977931428,AdenomeraHylaedactylus
0.263651120135578,0.176484166063402,-0.307124668405856,-0.25916750858168,AdenomeraHylaedactylus
0.412861879325625,0.266394790772323,-0.42642864112008,-0.359193740745409,AdenomeraHylaedactylus
0.26949462977791,0.16176945301766,-0.217616902443736,-0.299716468788551,AdenomeraHylaedactylus
0.375497017082225,0.167633029243917,-0.211264392166837,-0.252345630207196,AdenomeraHylaedactylus
0.308930348216293,0.221435547414523,-0.292574792396929,-0.320226369388385,AdenomeraHylaedactylus
0.352123406550612,0.122095188172744,-0.1988318609312,-0.348933589123092,AdenomeraHylaedactylus
-0.128514177653321,0.0719878925579954,0.0479194038843843,0.292636190041286,AdenomeraAndre
0.220409849300557,0.190654816978662,-0.16956876913697,-0.271301675086581,AdenomeraHylaedactylus
-0.106426170945567,-0.0291701387811,-0.025184513457447,0.15394896380247,AdenomeraAndre
0.362577930442608,0.137577279873132,-0.204281887916105,-0.316412042970376,AdenomeraHylaedactylus
0.0653144935438518,0.0024965788028191,-0.0894768582606396,0.0914510549671145,HypsiboasCordobae
0.303918027271011,0.247598509337095,-0.297136596947186,-0.294139660131403,AdenomeraHylaedactylus
0.323691940412055,0.220391386218642,-0.281398457209279,-0.317265956803361,AdenomeraHylaedactylus
0.0686315446421167,0.0804824633906396,0.0001920783218654,-0.0633003330107408,HypsiboasCordobae
-0.0762256454365822,-0.0233536587047012,0.152915795857127,-0.0085996762559176,Ameeregatrivittata
-0.13343838040258,-0.10624318848934,0.147531446729756,-0.0447447268635177,HypsiboasCinerascens
0.303630716849353,0.187096948619002,-0.248358031157702,-0.299148865910004,AdenomeraHylaedactylus
-0.0215300796546353,-0.0957404086328922,0.0892196597253016,-0.0649476917811648,HypsiboasCinerascens
-0.214319193199802,0.0193586128681577,0.241823671577452,0.268369306586762,AdenomeraAndre
0.37695380428823,0.17870174580173,-0.265509683107917,-0.302913483561746,AdenomeraHylaedactylus
0.325138663313564,0.193902091579644,-0.285172885889382,-0.326663607247725,AdenomeraHylaedactylus
0.38835175133889,0.257845238343612,-0.3509624112672,-0.277169923218006,AdenomeraHylaedactylus
0.0715350860282623,0.0218519082495325,-0.0284293368272976,-0.0408955097914222,HypsiboasCordobae
-0.137964312719039,0.0231674442046711,-0.214675130185306,0.180402262637838,Ameeregatrivittata
0.312655595648718,0.252785201879102,-0.313683987283493,-0.198194091253962,AdenomeraHylaedactylus
0.0468915641958736,-0.0266389462631852,-0.0050985349554074,-0.0093356842155279,OsteocephalusOophagus
0.365643827444632,0.171212360398278,-0.214955327366805,-0.304217151820797,AdenomeraHylaedactylus
0.248012393251023,0.238070950149444,-0.190430299339088,-0.187707214663161,AdenomeraHylaedactylus
0.384666331654494,0.179121739346421,-0.233064442230116,-0.269043046715354,AdenomeraHylaedactylus
0.156104534974454,0.0252684701334034,-0.122802773256874,-0.142089593536757,HypsiboasCordobae
0.0324927644032334,-0.0477313332865547,-0.100194287702596,0.0768903506394893,HypsiboasCordobae
-0.509935829179811,0.237200510347184,0.444608646560773,0.417670371365682,AdenomeraAndre
0.0464556132222786,0.0539400186130711,-0.0387677069437621,-0.0726057148665681,ScinaxRuber
0.264688122883488,0.13888209966739,-0.158933298267289,-0.316523093149819,AdenomeraHylaedactylus
0.384413560038062,0.240696622855881,-0.219328172109729,-0.284977154474313,AdenomeraHylaedactylus
0.356173483885093,0.0964586515077734,-0.232200619837185,-0.246047850376113,AdenomeraHylaedactylus
